""	"logFC"	"Fold Change"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"Characteristics.disease.staging."	"Characteristics.organism.part."	"Assay.Name"
"ILMN_1798061"	-0.244163726711045	-1.18440601856695	10.2015582546266	-4.39369003770902	1.89582495999916e-05	0.0054619455730677	NA	NA	NA
"ILMN_1802252"	0.284724988974454	1.21817802864836	12.0167033067486	4.38673564003887	1.95139074991036e-05	0.00554995543538609	NA	NA	NA
"ILMN_1776216"	0.201342200552385	1.14976753520405	11.4124664924206	4.37169891304569	2.07693000698335e-05	0.00583222978163527	NA	NA	NA
"ILMN_1736597"	0.266795976927035	1.20313286930265	13.7106510952015	4.36461220907114	2.13874981562169e-05	0.00591986486756707	NA	NA	NA
"ILMN_1669516"	-0.404194186639239	-1.32334955066663	8.17550876227886	-4.36205268978047	2.16150853891513e-05	0.00591986486756707	NA	NA	NA
"ILMN_1670472"	-0.169832026176927	-1.12492750110019	11.4373796803663	-4.35402774286385	2.23438140591186e-05	0.00601303688758496	NA	NA	NA
"ILMN_1762033"	-0.405268832655579	-1.32433566490326	6.20054870984673	-4.35236862821703	2.24973882829765e-05	0.00601303688758496	NA	NA	NA
"ILMN_1706216"	-0.317578605347153	-1.24623712955496	9.34362474202809	-4.34195863464894	2.34843450956599e-05	0.00619428056860148	NA	NA	NA
"ILMN_1794588"	-0.3572239919049	-1.28095872672022	10.8032093325414	-4.33721602440726	2.39476361057575e-05	0.00619428056860148	NA	NA	NA
"ILMN_1707199"	-0.231071786976877	-1.17370657922434	10.1968428608751	-4.33553184866982	2.41142579162182e-05	0.00619428056860148	NA	NA	NA
"ILMN_1665205"	-0.355200094447621	-1.27916298235959	8.48465521532167	-4.32805551787172	2.48674398836985e-05	0.00619428056860148	NA	NA	NA
"ILMN_1786559"	-0.423467800397393	-1.34114739419646	5.97156361525227	-4.32683706806845	2.49923080391236e-05	0.00619428056860148	NA	NA	NA
"ILMN_1733875"	-0.260323644345182	-1.19774736894123	9.84103134476418	-4.32189179059338	2.5505307066022e-05	0.00619428056860148	NA	NA	NA
"ILMN_1662865"	0.367367026961668	1.28999638877336	9.17529003353608	4.31842759810171	2.58706641129406e-05	0.00619428056860148	NA	NA	NA
"ILMN_1740197"	-0.359829994349655	-1.28327466892963	8.94792800468174	-4.31749970890197	2.59693745481369e-05	0.00619428056860148	NA	NA	NA
"ILMN_1809889"	-0.332379012707856	-1.25908790704501	10.3896247499356	-4.31746139112489	2.59734586141321e-05	0.00619428056860148	NA	NA	NA
"ILMN_1773031"	-0.414448821482459	-1.33278939050976	8.0160999798977	-4.31549509164898	2.61838636158766e-05	0.00619428056860148	NA	NA	NA
"ILMN_1742611"	-0.223975577490455	-1.16794762296866	10.1538527304142	-4.31075913774164	2.66973671659066e-05	0.00619428056860148	NA	NA	NA
"ILMN_1807514"	0.344753374345164	1.26993387148234	9.41826652764864	4.30741860567107	2.70653624423325e-05	0.00619428056860148	NA	NA	NA
"ILMN_1767934"	0.312094160210466	1.24150851827485	9.84547257251178	4.30551492662141	2.72772432728186e-05	0.00619428056860148	NA	NA	NA
